Sample Size,Mean Estimate,Lower Bound,Upper Bound
46.0,3.045587017607774,2.8130757024451976,3.278098332770351
47.0,3.0173147273892433,2.7848034122266667,3.24982604255182
48.0,2.9802680775400403,2.7477567623774637,3.212779392702617
49.0,3.042858319437728,2.8103470042751515,3.2753696346003047
50.0,3.06957659151571,2.837065276353133,3.3020879066782864
51.0,3.028382214363577,2.795870899201,3.2608935295261534
52.0,2.9738373093526866,2.74132599419011,3.2063486245152633
53.0,2.9047170215954496,2.672205706432873,3.1372283367580263
54.0,2.976145539796855,2.7436342246342784,3.2086568549594316
55.0,3.027893972944292,2.7953826577817154,3.2604052881068686
56.0,3.016039166543224,2.783527851380647,3.2485504817058004
57.0,3.0342396462504753,2.8017283310878986,3.266750961413052
58.0,3.02887422404642,2.7963629088838435,3.2613855392089968
59.0,2.9730030817906528,2.740491766628076,3.2055143969532294
60.0,2.912775063153099,2.6802637479905225,3.1452863783156757
61.0,2.992729590222673,2.7602182750600965,3.2252409053852498
62.0,3.0374101864604217,2.804898871297845,3.2699215016229983
63.0,2.9708314096088104,2.738320094446234,3.203342724771387
64.0,2.980022222335691,2.7475109071731145,3.2125335374982678
65.0,2.981962557492895,2.7494512423303186,3.214473872655472
66.0,2.9947079654505777,2.762196650288001,3.2272192806131543
67.0,3.028674110079313,2.7961627949167362,3.2611854252418895
68.0,2.973100229968223,2.7405889148056466,3.2056115451308
69.0,3.0093812490852554,2.776869933922679,3.241892564247832
70.0,2.944671245896289,2.7121599307337125,3.1771825610588658
71.0,3.00506649728787,2.772555182125293,3.2375778124504464
72.0,2.983145217440698,2.750633902278121,3.2156565326032744
73.0,2.9682670592090203,2.7357557440464437,3.200778374371597
74.0,2.917888450460987,2.6853771352984106,3.150399765623564
75.0,2.970375845485334,2.7378645303227573,3.2028871606479106
76.0,3.077156639347728,2.8446453241851515,3.3096679545103047
77.0,3.112695246107085,2.8801839309445083,3.3452065612696615
78.0,3.1089943642971627,2.876483049134586,3.3415056794597393
79.0,3.1379520048473086,2.905440689684732,3.3704633200098852
80.0,3.1584621117432174,2.925950796580641,3.390973426905794
81.0,3.2024019299857414,2.9698906148231647,3.434913245148318
82.0,3.1918626707064224,2.9593513555438458,3.424373985868999
83.0,3.184514764727592,2.9520034495650154,3.4170260798901686
84.0,3.177003504658682,2.9444921894961054,3.4095148198212586
85.0,3.2434829198108384,3.0109716046482617,3.475994234973415
86.0,3.3026319266362956,3.070120611473719,3.535143241798872
87.0,3.317891460831218,3.0853801456686414,3.5504027759937946
88.0,3.2881465366608826,3.055635221498306,3.5206578518234593
89.0,3.347100339159605,3.1145890239970284,3.5796116543221816
90.0,3.3214072535401438,3.088895938377567,3.5539185687027204
91.0,3.312110388164742,3.079599073002165,3.5446217033273184
92.0,3.268189497626957,3.0356781824643804,3.5007008127895336
93.0,3.258542359728155,3.0260310445655785,3.4910536748907317
94.0,3.2137204858997275,2.981209170737151,3.446231801062304
95.0,3.2507127262735964,3.01820141111102,3.483224041436173
96.0,3.2196654669446985,2.987154151782122,3.452176782107275
97.0,3.198457646641417,2.9659463314788406,3.430968961803994
98.0,3.2594966713318962,3.0269853561693196,3.492007986494473
99.0,3.292516991266056,3.0600056761034793,3.5250283064286325
100.0,3.2717731644205528,3.039261849257976,3.5042844795831294
101.0,3.2458576268243426,3.013346311661766,3.4783689419869193
102.0,3.2013711369474898,2.968859821784913,3.4338824521100664
103.0,3.1763785213324747,2.943867206169898,3.4088898364950513
104.0,3.2312380986990217,2.998726783536445,3.4637494138615983
105.0,3.171838204647438,2.939326889484861,3.4043495198100144
106.0,3.1554376072910495,2.922926292128473,3.387948922453626
107.0,3.200044433261701,2.9675331180991242,3.4325557484242775
108.0,3.225368088086763,2.992856772924186,3.4578794032493394
109.0,3.228304035475324,2.9957927203127475,3.4608153506379007
110.0,3.224994356078663,2.9924830409160865,3.4575056712412398
111.0,3.251545221527304,3.0190339063647276,3.484056536689881
112.0,3.2787889350048305,3.046277619842254,3.511300250167407
113.0,3.2337271302674093,3.0012158151048327,3.466238445429986
114.0,3.253363446150864,3.0208521309882874,3.4858747613134407
115.0,3.26765217737182,3.0351408622092433,3.5001634925343965
116.0,3.3050624940550573,3.0725511788924806,3.537573809217634
117.0,3.3114439328466463,3.0789326176840697,3.543955248009223
118.0,3.3064890349416434,3.0739777197790668,3.53900035010422
119.0,3.2716385788885356,3.039127263725959,3.504149894051112
120.0,3.2866121920505833,3.0541008768880067,3.51912350721316
121.0,3.285235607431875,3.0527242922692985,3.5177469225944518
122.0,3.310500727750718,3.0779894125881415,3.5430120429132947
123.0,3.344821805462227,3.1123104902996506,3.577333120624804
124.0,3.327367118621868,3.0948558034592915,3.5598784337844447
125.0,3.277295699247317,3.0447843840847404,3.5098070144098936
126.0,3.305665793400354,3.0731544782377775,3.5381771085629308
127.0,3.321987021057894,3.0894757058953175,3.5544983362204707
128.0,3.3073664101570723,3.0748550949944957,3.539877725319649
129.0,3.2923335341261204,3.059822218963544,3.524844849288697
130.0,3.3395993400283857,3.107088024865809,3.5721106551909623
131.0,3.3086988998019664,3.07618758463939,3.541210214964543
132.0,3.2957530307097254,3.0632417155471487,3.528264345872302
133.0,3.3039531593112392,3.0714418441486626,3.536464474473816
134.0,3.284843424310844,3.0523321091482676,3.517354739473421
135.0,3.2823298155692133,3.0498185004066367,3.51484113073179
136.0,3.337518595643602,3.1050072804810256,3.570029910806179
137.0,3.3111790941832377,3.078667779020661,3.5436904093458144
138.0,3.3207110915663303,3.0881997764037536,3.553222406728907
139.0,3.333436256587388,3.1009249414248115,3.5659475717499647
140.0,3.4231988934908544,3.1906875783282778,3.655710208653431
141.0,3.428923974066098,3.1964126589035216,3.661435289228675
142.0,3.4243291260760977,3.191817810913521,3.6568404412386744
143.0,3.3962683929335014,3.1637570777709247,3.628779708096078
144.0,3.396432932463375,3.1639216173007982,3.6289442476259515
145.0,3.420993666362828,3.1884823512002516,3.653504981525405
146.0,3.3686474595445457,3.136136144381969,3.6011587747071223
147.0,3.3653581130837305,3.132846797921154,3.597869428246307
148.0,3.3925248005766653,3.1600134854140887,3.625036115739242
149.0,3.3752089504276572,3.1426976352650806,3.607720265590234
150.0,3.3533029760267037,3.120791660864127,3.5858142911892803
151.0,3.3881929005635616,3.155681585400985,3.620704215726138
152.0,3.4019819633811097,3.169470648218533,3.6344932785436863
153.0,3.376818621205468,3.1443073060428914,3.6093299363680447
154.0,3.397175045392608,3.1646637302300316,3.629686360555185
155.0,3.403727289332115,3.1712159741695385,3.6362386044946917
156.0,3.3743261310141666,3.14181481585159,3.606837446176743
157.0,3.3875610289016453,3.1550497137390687,3.620072344064222
158.0,3.4130602800763654,3.180548964913789,3.645571595238942
159.0,3.413512273886011,3.1810009587234345,3.6460235890485877
160.0,3.4411540141215795,3.208642698959003,3.673665329284156
161.0,3.4238754996198466,3.19136418445727,3.6563868147824232
162.0,3.421005907503361,3.1884945923407844,3.6535172226659376
163.0,3.4085404514265623,3.1760291362639856,3.641051766589139
164.0,3.3455067709316744,3.1129954557690978,3.578018086094251
165.0,3.338368812947424,3.1058574977848474,3.5708801281100007
166.0,3.343701737926992,3.1111904227644156,3.576213053089569
167.0,3.316250023418994,3.0837387082564174,3.5487613385815706
168.0,3.32437636285488,3.0918650476923033,3.5568876780174565
169.0,3.339087150887313,3.1065758357247364,3.5715984660498896
170.0,3.347444481551668,3.1149331663890916,3.579955796714245
171.0,3.3437193080123504,3.111207992849774,3.576230623174927
172.0,3.3634105485121917,3.130899233349615,3.5959218636747683
173.0,3.3663903308476812,3.1338790156851046,3.598901646010258
174.0,3.3817572976805637,3.149245982517987,3.6142686128431403
175.0,3.382142683138074,3.1496313679754975,3.6146539983006507
176.0,3.3621850118379246,3.129673696675348,3.5946963270005012
177.0,3.3755001737037595,3.142988858541183,3.608011488866336
178.0,3.362968702657854,3.1304573874952775,3.5954800178204307
179.0,3.3555219502756075,3.123010635113031,3.588033265438184
180.0,3.348189888431168,3.115678573268591,3.5807012035937444
181.0,3.3372299867730635,3.104718671610487,3.56974130193564
182.0,3.3689798795558765,3.1364685643933,3.601491194718453
183.0,3.3569691415391634,3.1244578263765868,3.58948045670174
184.0,3.335369958914582,3.1028586437520054,3.5678812740771586
185.0,3.294710869315986,3.0621995541534095,3.5272221844785627
186.0,3.2819523630002108,3.049441047837634,3.5144636781627874
187.0,3.2581634664014376,3.025652151238861,3.4906747815640142
188.0,3.2523542696178978,3.019842954455321,3.4848655847804744
189.0,3.2434103516102373,3.0108990364476607,3.475921666772814
190.0,3.2529300477802825,3.020418732617706,3.485441362942859
191.0,3.284923193618807,3.05241187845623,3.5174345087813834
192.0,3.272135084268758,3.0396237691061816,3.504646399431335
193.0,3.258705066796119,3.026193751633542,3.4912163819586954
194.0,3.242434395270874,3.0099230801082975,3.4749457104334507
195.0,3.2248427000871476,2.992331384924571,3.457354015249724
196.0,3.235124409888867,3.0026130947262906,3.467635725051444
197.0,3.2467745442296936,3.014263229067117,3.47928585939227
198.0,3.2197471736627166,2.98723585850014,3.452258488825293
199.0,3.20937666242252,2.9768653472599436,3.441887977585097
200.0,3.2121770850602216,2.979665769897645,3.444688400222798
201.0,3.2384532417261296,3.005941926563553,3.470964556888706
202.0,3.2429412387825294,3.0104299236199528,3.475452553945106
203.0,3.254732542613311,3.0222212274507343,3.4872438577758875
204.0,3.2109563033388304,2.978444988176254,3.443467618501407
205.0,3.2190770383564398,2.986565723193863,3.4515883535190164
206.0,3.2155600677275284,2.983048752564952,3.448071382890105
207.0,3.1637584173951776,2.931247102232601,3.396269732557754
208.0,3.1536228425642268,2.92111152740165,3.3861341577268034
209.0,3.13807936020859,2.9055680450460133,3.3705906753711665
210.0,3.1336204896376025,2.901109174475026,3.366131804800179
211.0,3.120697282925471,2.8881859677628943,3.3532085980880475
212.0,3.119431162959881,2.8869198477973046,3.351942478122458
213.0,3.104301749207212,2.871790434044635,3.3368130643697884
214.0,3.117283965109057,2.8847726499464805,3.3497952802716338
215.0,3.1315682200232566,2.89905690486068,3.3640795351858332
216.0,3.1542075674764165,2.92169625231384,3.386718882638993
217.0,3.1414145156282136,2.908903200465637,3.3739258307907902
218.0,3.158052339582747,2.9255410244201703,3.3905636547453235
219.0,3.148497463175862,2.9159861480132854,3.3810087783384386
220.0,3.167481199620278,2.9349698844577015,3.3999925147828547
221.0,3.15760302043094,2.9250917052683634,3.3901143355935166
222.0,3.1791214169753483,2.9466101018127717,3.411632732137925
223.0,3.170261302532117,2.9377499873695405,3.4027726176946937
224.0,3.166458117669141,2.9339468025065645,3.3989694328317177
225.0,3.1879314534994108,2.955420138336834,3.4204427686619874
226.0,3.160492673489347,2.9279813583267704,3.3930039886519237
227.0,3.146786137712753,2.9142748225501762,3.3792974528753295
228.0,3.1602562569353427,2.927744941772766,3.3927675720979193
229.0,3.1435759241608685,2.911064608998292,3.376087239323445
230.0,3.1291268556903815,2.896615540527805,3.361638170852958
231.0,3.1230977733652465,2.89058645820267,3.355609088527823
232.0,3.106436891227616,2.8739255760650395,3.3389482063901927
233.0,3.112279296077111,2.8797679809145342,3.3447906112396875
234.0,3.101413077777352,2.8689017626147755,3.3339243929399287
235.0,3.0990718897004865,2.86656057453791,3.331583204863063
236.0,3.1381248382401896,2.905613523077613,3.3706361534027662
237.0,3.1463328404876685,2.913821525325092,3.378844155650245
238.0,3.137442874180414,2.9049315590178373,3.3699541893429905
239.0,3.1522478450135636,2.919736529850987,3.38475916017614
240.0,3.144027148028571,2.9115158328659945,3.3765384631911477
241.0,3.160294244472089,2.9277829293095126,3.392805559634666
242.0,3.157551842938751,2.9250405277761744,3.3900631581013276
243.0,3.1643414542705774,2.931830139108001,3.396852769433154
244.0,3.183012283692615,2.9505009685300383,3.4155235988551915
245.0,3.189010573026415,2.9564992578638383,3.4215218881889915
246.0,3.1838673482345126,2.951356033071936,3.416378663397089
247.0,3.167912916048919,2.935401600886342,3.4004242312114954
248.0,3.139647578280914,2.9071362631183373,3.3721588934434905
249.0,3.1515731623039898,2.919061847141413,3.3840844774665664
250.0,3.1683546857420932,2.9358433705795166,3.40086600090467
251.0,3.179855912642293,2.9473445974797166,3.41236722780487
252.0,3.198521570992442,2.9660102558298655,3.431032886155019
253.0,3.1874802488273795,2.954968933664803,3.419991563989956
254.0,3.1876469302061055,2.955135615043529,3.420158245368682
255.0,3.180863449200747,2.94835213403817,3.4133747643633234
256.0,3.1766185484418616,2.944107233279285,3.4091298636044383
257.0,3.187624071816065,2.9551127566534885,3.4201353869786417
258.0,3.2035568457045738,2.971045530541997,3.4360681608671504
259.0,3.192957721674389,2.9604464065118123,3.4254690368369656
260.0,3.224787372106828,2.9922760569442515,3.4572986872694047
261.0,3.192621140561116,2.9601098253985394,3.4251324557236926
262.0,3.2102290714670723,2.9777177563044956,3.442740386629649
263.0,3.1905225654436093,2.9580112502810327,3.423033880606186
264.0,3.18248829213436,2.9499769769717834,3.4149996072969366
265.0,3.163756562311726,2.9312452471491492,3.3962678774743025
266.0,3.16922323479817,2.9367119196355933,3.4017345499607465
267.0,3.182257628908138,2.9497463137455613,3.4147689440707145
268.0,3.178879198513478,2.9463678833509013,3.4113905136760545
269.0,3.176487603868576,2.9439762887059993,3.4089989190311525
270.0,3.1893139479246186,2.956802632762042,3.4218252630871953
271.0,3.1754037196777594,2.9428924045151827,3.407915034840336
272.0,3.177034194789635,2.9445228796270584,3.4095455099522116
273.0,3.1527655143697366,2.92025419920716,3.3852768295323132
274.0,3.1632118025501135,2.930700487387537,3.39572311771269
275.0,3.194449049049485,2.9619377338869084,3.4269603642120616
276.0,3.182700671323443,2.9501893561608665,3.4152119864860198
277.0,3.1634679593962227,2.930956644233646,3.3959792745587993
278.0,3.152210295509687,2.9196989803471105,3.3847216106722637
279.0,3.138012759225304,2.9055014440627276,3.370524074387881
280.0,3.157918755629517,2.9254074404669406,3.390430070792094
281.0,3.1687871353186687,2.936275820156092,3.4012984504812454
282.0,3.1726567679427613,2.9401454527801847,3.405168083105338
283.0,3.168994012330822,2.936482697168245,3.4015053274933984
284.0,3.1612619354884686,2.928750620325892,3.393773250651045
285.0,3.1648479186739973,2.9323366035114207,3.397359233836574
286.0,3.185131367272314,2.9526200521097374,3.4176426824348907
287.0,3.1852769813098925,2.952765666147316,3.417788296472469
288.0,3.193316843313547,2.96080552815097,3.4258281584761234
289.0,3.1967862668124876,2.964274951649911,3.429297581975064
290.0,3.200492106976725,2.9679807918141483,3.4330034221393015
291.0,3.186335903379818,2.9538245882172416,3.418847218542395
292.0,3.1763593718247587,2.943848056662182,3.4088706869873353
293.0,3.1901268693261953,2.9576155541636187,3.422638184488772
294.0,3.1666980641886213,2.9341867490260447,3.399209379351198
295.0,3.170333778974857,2.9378224638122803,3.4028450941374335
296.0,3.1674560619038252,2.9349447467412486,3.399967377066402
297.0,3.160999566772837,2.9284882516102604,3.3935108819354136
298.0,3.1678146285984075,2.935303313435831,3.400325943760984
299.0,3.166701311191172,2.9341899960285955,3.3992126263537488
300.0,3.1696986738243185,2.937187358661742,3.402209988986895
301.0,3.195078319167226,2.9625670040046495,3.4275896343298027
302.0,3.1980670630144155,2.965555747851839,3.430578378176992
303.0,3.198231205452919,2.9657198902903423,3.4307425206154956
304.0,3.2017350021544724,2.9692236869918958,3.434246317317049
305.0,3.1998670931402136,2.967355777977637,3.43237840830279
306.0,3.1967372880583422,2.9642259728957656,3.429248603220919
307.0,3.193744658270206,2.9612333431076294,3.4262559734327827
308.0,3.1833373555976805,2.950826040435104,3.415848670760257
309.0,3.188636889585165,2.9561255744225883,3.4211482047477415
310.0,3.174449403425824,2.9419380882632473,3.4069607185884005
311.0,3.1943587714064208,2.961847456243844,3.4268700865689974
312.0,3.192418883937032,2.9599075687744554,3.4249301990996086
313.0,3.1844997647703543,2.9519884496077777,3.417011079932931
314.0,3.176301146660549,2.9437898314979725,3.4088124618231257
315.0,3.184608125519209,2.9520968103566325,3.4171194406817857
316.0,3.183665876516768,2.9511545613541914,3.4161771916793446
317.0,3.177346769602664,2.944835454440087,3.4098580847652404
318.0,3.170228067744018,2.9377167525814416,3.402739382906595
319.0,3.18173164166572,2.9492203265031436,3.414242956828297
320.0,3.182383073545421,2.9498717583828444,3.4148943887079977
321.0,3.192167360653775,2.959656045491198,3.4246786758163514
322.0,3.1982468773854515,2.965735562222875,3.430758192548028
323.0,3.2126613859118107,2.980150070749234,3.4451727010743873
324.0,3.221157587730547,2.9886462725679706,3.453668902893124
325.0,3.2088939129314307,2.976382597768854,3.4414052280940073
326.0,3.2021976021613434,2.969686286998767,3.43470891732392
327.0,3.225886407390397,2.9933750922278204,3.4583977225529736
328.0,3.2136658545766554,2.981154539414079,3.446177169739232
329.0,3.219556390433791,2.9870450752712143,3.4520677055963676
330.0,3.2190260819929617,2.986514766830385,3.4515373971555383
331.0,3.212198096148123,2.9796867809855465,3.4447094113106997
332.0,3.2150816317759907,2.982570316613414,3.4475929469385673
333.0,3.2070697879248757,2.974558472762299,3.4395811030874524
334.0,3.2008892804858853,2.9683779653233087,3.433400595648462
335.0,3.2009166247595626,2.968405309596986,3.4334279399221392
336.0,3.188918235043343,2.9564069198807665,3.4214295502059198
337.0,3.190037401322161,2.9575260861595845,3.4225487164847377
338.0,3.1962997759273937,2.963788460764817,3.4288110910899703
339.0,3.1824221669225055,2.949910851759929,3.414933482085082
340.0,3.170223237292228,2.9377119221296515,3.4027345524548047
341.0,3.151177304633761,2.9186659894711844,3.3836886197963376
342.0,3.133290634874919,2.9007793197123424,3.3658019500374956
343.0,3.142650501084006,2.9101391859214294,3.3751618162465826
344.0,3.1710157266456,2.938504411483023,3.4035270418081764
345.0,3.1890429933634294,2.956531678200853,3.421554308526006
346.0,3.181628706952897,2.9491173917903204,3.4141400221154736
347.0,3.1766226467767136,2.944111331614137,3.40913396193929
348.0,3.1704366145647827,2.937925299402206,3.4029479297273593
349.0,3.1587420589793918,2.926230743816815,3.3912533741419684
350.0,3.159275944788912,2.9267646296263354,3.3917872599514887
351.0,3.190187006698738,2.9576756915361613,3.4226983218613145
352.0,3.1805043460663707,2.947993030903794,3.4130156612289473
353.0,3.1924804334658576,2.959969118303281,3.4249917486284343
354.0,3.2058261541643187,2.973314839001742,3.4383374693268953
355.0,3.22069729512031,2.9881859799577333,3.4532086102828865
356.0,3.2171758122970093,2.9846644971344327,3.449687127459586
357.0,3.2257046191071366,2.99319330394456,3.458215934269713
358.0,3.2261103037115255,2.993598988548949,3.458621618874102
359.0,3.1996749038414767,2.9671635886789,3.4321862190040533
360.0,3.2001883811052565,2.96767706594268,3.432699696267833
361.0,3.193024523574816,2.960513208412239,3.4255358387373924
362.0,3.19232590417776,2.9598145890151835,3.4248372193403367
363.0,3.1933719229135145,2.960860607750938,3.425883238076091
364.0,3.1806498089529778,2.948138493790401,3.4131611241155544
365.0,3.1820193531787564,2.94950803801618,3.414530668341333
366.0,3.1980285907677177,2.965517275605141,3.4305399059302943
367.0,3.2026304828119434,2.970119167649367,3.43514179797452
368.0,3.207103858749033,2.974592543586456,3.4396151739116094
369.0,3.207491607249671,2.9749802920870945,3.4400029224122477
370.0,3.20038293726248,2.9678716220999033,3.4328942524250565
371.0,3.1971237270013604,2.9646124118387838,3.429635042163937
372.0,3.2002407295803614,2.967729414417785,3.432752044742938
373.0,3.207208457535032,2.9746971423724555,3.4397197726976088
374.0,3.219956915205586,2.987445600043009,3.4524682303681624
375.0,3.2433232817498476,3.010811966587271,3.4758345969124242
376.0,3.2314529054769237,2.998941590314347,3.4639642206395003
377.0,3.2436939664287023,3.0111826512661257,3.476205281591279
378.0,3.2342921751555083,3.0017808599929316,3.466803490318085
379.0,3.2363234304781177,3.003812115315541,3.4688347456406943
380.0,3.2386485961965654,3.006137281033989,3.471159911359142
381.0,3.2407757457684903,3.0082644306059136,3.473287060931067
382.0,3.2430227458731156,3.010511430710539,3.475534061035692
383.0,3.2368863155593894,3.004375000396813,3.469397630721966
384.0,3.2348745442937656,3.002363229131189,3.4673858594563423
385.0,3.2285592281686877,2.996047913006111,3.4610705433312643
386.0,3.234176470309791,3.001665155147214,3.4666877854723674
387.0,3.220911812259185,2.9884004970966083,3.4534231274217615
388.0,3.2283251043360863,2.9958137891735097,3.460836419498663
389.0,3.239123738454067,3.0066124232914904,3.4716350536166436
390.0,3.252876570344615,3.0203652551820386,3.485387885507192
391.0,3.2558055006958835,3.023294185533307,3.48831681585846
392.0,3.2621966383571754,3.029685323194599,3.494707953519752
393.0,3.256414856152883,3.0239035409903066,3.48892617131546
394.0,3.2491044636712205,3.016593148508644,3.481615778833797
395.0,3.257422639543237,3.0249113243806605,3.4899339547058137
396.0,3.250728365156282,3.0182170499937055,3.4832396803188588
397.0,3.260476572574201,3.0279652574116245,3.4929878877367777
398.0,3.25491127570062,3.0223999605380434,3.4874225908631966
399.0,3.250202292354375,3.0176909771917986,3.482713607516952
400.0,3.2572491565677693,3.0247378414051926,3.489760471730346
401.0,3.250221951367765,3.017710636205188,3.4827332665303414
402.0,3.2608642043216873,3.0283528891591107,3.493375519484264
403.0,3.2688217027217505,3.036310387559174,3.501333017884327
404.0,3.26259611658322,3.030084801420643,3.4951074317457964
405.0,3.2688322332643116,3.036320918101735,3.501343548426888
406.0,3.2605946494397537,3.028083334277177,3.4931059646023304
407.0,3.25257230591891,3.0200609907563334,3.4850836210814866
408.0,3.2333738391242357,3.000862523961659,3.4658851542868123
409.0,3.229972535746582,2.997461220584005,3.4624838509091584
410.0,3.230004234016994,2.9974929188544173,3.4625155491795705
411.0,3.2411837823813303,3.0086724672187537,3.473695097543907
412.0,3.240798143900763,3.0082868287381865,3.4733094590633398
413.0,3.2524707825755286,3.019959467412952,3.484982097738105
414.0,3.259885463006711,3.0273741478441343,3.4923967781692875
415.0,3.245321793619487,3.0128104784569105,3.4778331087820638
416.0,3.2532962038453346,3.020784888682758,3.485807519007911
417.0,3.256669675522979,3.0241583603604023,3.4891809906855555
418.0,3.247851957704787,3.0153406425422102,3.4803632728673635
419.0,3.2426772614987405,3.010165946336164,3.475188576661317
420.0,3.2393794308908723,3.0068681157282957,3.471890746053449
421.0,3.2183614074292115,2.985850092266635,3.450872722591788
422.0,3.212456841050613,2.9799455258880365,3.4449681562131897
423.0,3.243127938500802,3.010616623338225,3.4756392536633784
424.0,3.241447042259117,3.0089357270965404,3.4739583574216937
425.0,3.240257138875812,3.0077458237132353,3.4727684540383885
426.0,3.2371714063543755,3.004660091191799,3.469682721516952
427.0,3.247571159248024,3.0150598440854472,3.4800824744106005
428.0,3.2715236169360464,3.03901230177347,3.504034932098623
429.0,3.265770524783833,3.0332592096212565,3.4982818399464097
430.0,3.266924002462026,3.0344126872994495,3.4994353176246027
431.0,3.2784952637846083,3.0459839486220317,3.511006578947185
432.0,3.2763765679113956,3.043865252748819,3.5088878830739723
433.0,3.2746236118008603,3.0421122966382836,3.507134926963437
434.0,3.275784044786933,3.0432727296243565,3.5082953599495097
435.0,3.277720438675546,3.0452091235129695,3.5102317538381227
436.0,3.2854020420400536,3.052890726877477,3.51791335720263
437.0,3.301412949348832,3.0689016341862554,3.5339242645114086
438.0,3.308053263467188,3.0755419483046116,3.540564578629765
439.0,3.309109987638948,3.076598672476371,3.5416213028015244
440.0,3.2994894800071135,3.066978164844537,3.53200079516969
441.0,3.292653552576404,3.060142237413827,3.5251648677389804
442.0,3.288184944786931,3.0556736296243545,3.5206962599495077
443.0,3.294973055885126,3.0624617407225494,3.5274843710477026
444.0,3.3072867594925173,3.0747754443299407,3.539798074655094
445.0,3.306937238587796,3.0744259234252196,3.539448553750373
446.0,3.3010053430487254,3.068494027886149,3.533516658211302
447.0,3.309068149218367,3.0765568340557903,3.5415794643809435
448.0,3.2948947143114085,3.062383399148832,3.527406029473985
449.0,3.2846116441324433,3.0521003289698667,3.51712295929502
450.0,3.279696280103868,3.0471849649412914,3.5122075952664447
451.0,3.2898960004968973,3.0573846853343207,3.522407315659474
452.0,3.3085778606180827,3.076066545455506,3.5410891757806593
453.0,3.3056729859633647,3.073161670800788,3.5381843011259413
454.0,3.3059600791817303,3.0734487640191537,3.538471394344307
455.0,3.3044251429347224,3.071913827772146,3.536936458097299
456.0,3.3059981778098946,3.073486862647318,3.538509492972471
457.0,3.311823925409901,3.0793126102473245,3.5443352405724777
458.0,3.312669925231035,3.0801586100684584,3.5451812403936116
459.0,3.3077843981648547,3.075273083002278,3.5402957133274313
460.0,3.2895734701100294,3.057062154947453,3.522084785272606
461.0,3.313439654829357,3.0809283396667806,3.545950969991934
462.0,3.323004652504734,3.0904933373421573,3.5555159676673105
463.0,3.322918600954246,3.0904072857916693,3.5554299161168226
464.0,3.3299728214561926,3.097461506293616,3.562484136618769
465.0,3.335050989900386,3.1025396747378093,3.5675623050629626
466.0,3.341370045683877,3.1088587305213005,3.5738813608464537
467.0,3.3462283567835085,3.113717041620932,3.578739671946085
468.0,3.3508039610751075,3.118292645912531,3.583315276237684
469.0,3.351622376022989,3.1191110608604125,3.5841336911855657
